,Unnamed: 0,image_link,group_id,entity_name,entity_value,tesseract_output
83,96747,https://m.media-amazon.com/images/I/81ByoqUOdML.jpg,120219,maximum_weight_recommendation,340.0 ounce," 

 

 

 

 

 

All|
f

 

 

 
"
84,108177,https://m.media-amazon.com/images/I/71Fko2dwxrL.jpg,120219,maximum_weight_recommendation,5.0 kilogram,"faa)
=
a
UO
a
LY
Le)
a)
jes
|
as)
(oe)
aa

 
"
85,53368,https://m.media-amazon.com/images/I/61zsZkERk+L.jpg,120219,maximum_weight_recommendation,1.0 gram," 

ade OBIE
great service.
"
86,101672,https://m.media-amazon.com/images/I/71-Not4fN7L.jpg,120219,maximum_weight_recommendation,1500.0 gram,"Only cae for RAM 1500/2500/3500 2019+

 
"
87,33590,https://m.media-amazon.com/images/I/61oAdBFpyfL.jpg,171418,maximum_weight_recommendation,20 kilogram,"PATIOFY
LN

COMFORT AT YOUR DOOR STEP

  
  
 
 

Full Height
Weight Holding 53 Inches

Capacity

\. \ Width
| 20 Inches

Depth
10 Inches

Length
30 Inches
"
88,79815,https://m.media-amazon.com/images/I/71ON7bGJlwL.jpg,178958,maximum_weight_recommendation,11.0 pound,"  
 
 
 
 
 

SAU ge Vaated ecm ie: a al
for enhanced
stability

e Each tier of metal shelf
can hold 11Ibs.

 
"
89,95525,https://m.media-amazon.com/images/I/71IFOlG5+rL.jpg,801829,maximum_weight_recommendation,135 kilogram," 
"
90,83154,https://m.media-amazon.com/images/I/61OE34I9tSL.jpg,969033,maximum_weight_recommendation,50 pound," 

 

LG BED Great for Border Collies
: lilar breed and
UP TO 50 LBS : mutfiplesmnalletogs

 

 
"
91,119853,https://m.media-amazon.com/images/I/71+xQ9p-93L.jpg,120219,maximum_weight_recommendation,100.0 gram," 
"
92,25995,https://m.media-amazon.com/images/I/71KopROv5WL.jpg,204245,maximum_weight_recommendation,440 pound,"3 SEATER SWING

Swing together for three times the fun

 

Sa
Weight Capacity: 200kg/440 Ibs Swimming Pool
"
93,100884,https://m.media-amazon.com/images/I/71FWXCDiNML.jpg,156839,maximum_weight_recommendation,55.0 pound,"Heavy Duty Steel Rod

 
"
94,64888,https://m.media-amazon.com/images/I/71seLYzGiJS.jpg,204245,maximum_weight_recommendation,200 kilogram," 

Shape:
D-Shape

 

FRIENDLY
C) To) slong

  
  
  
   

Weight Holding Capacity:
200 Kgs

Material:
Nylon Ropes with Sturdy
Frame

Features:
Eco-Friendly & Skin-
Friendly

i: Quality:
100% Natural & of high
quality

 
"
95,66475,https://m.media-amazon.com/images/I/81YElYMz7CL.jpg,751532,maximum_weight_recommendation,225 pound,"   
 

12""

 

}
|

|

i

78""

   

  

]
i

   

i
/ |
}

jt
]

|

i

  

 

41.5""

61.5""

Weight Limit Lower Bunk: 225 Ib.
Weight Limit Upper Bunk: 200 Ib.
"
96,82489,https://m.media-amazon.com/images/I/61+kqvH70GL.jpg,704724,maximum_weight_recommendation,100 kilogram,"DURAFIT

ORBIT
BIKE

OBMOl1

   
    

1OOKG wei

ADJUSTABLE RESISTANCE
"
97,21541,https://m.media-amazon.com/images/I/71ZORLWUT5L.jpg,801829,maximum_weight_recommendation,330.0 pound," * Solid Wooden Legs

‘ oa, Smooth wooden surface
r 4 Strong & long lasting
= 330LBS weight capacity

 
"
98,116335,https://m.media-amazon.com/images/I/41IhkUBUEDL.jpg,120219,maximum_weight_recommendation,100.0 gram,"ages

=

gmt
dar ia

‘simi

pv ied
Bt a ‘Hand Towel

 
"
99,125127,https://m.media-amazon.com/images/I/71ipEURTAvL.jpg,120219,maximum_weight_recommendation,40.0 pound,"Product Advantages

ie

Ss

 

Strong adhesive Bear 40LB weight

 

 

~~ Anti-rust re Custom height
"
100,249362,https://m.media-amazon.com/images/I/51FF-opkDFL.jpg,802198,height,110.0 millimetre," 

26mm
"
101,256143,https://m.media-amazon.com/images/I/41kgxO3bUCL.jpg,302672,height,12.0 centimetre," 
"
102,257674,https://m.media-amazon.com/images/I/61DjRW7fTXL.jpg,866516,height,7.0 centimetre," 
"
103,253078,https://m.media-amazon.com/images/I/51PrBK+tuzL.jpg,877667,height,17.0 centimetre,"6.7in/17cm

 

 

sm

4.3in/1icm
"
104,149175,https://m.media-amazon.com/images/I/41p45P7f3xL.jpg,752266,height,48.5 centimetre,"y 5
2 “oO
Seas >!
v 5
# 4 4 Yotage xozoz0v EnuOtek™
; © (Se eo Enus
, 8 CéronsGOHk
go.
o =)
LO Wee + ee ee
oO

 
"
105,243350,https://m.media-amazon.com/images/I/51o1HVbwt9L.jpg,844474,height,47.0 centimetre,"PRODUCT DETAIL

7

Item: BG-726 Material: TPU material

Name: Bange Size: 47cm x 30cm x 15cm

  

28CK,

Color: Black, Gray Net weight: 1.37kg

47cm

 

 

a 15cm
30cm
"
106,227653,https://m.media-amazon.com/images/I/51lu47DtQFL.jpg,263982,height,35.0 millimetre,"NY yi
1 ee
\Waneeg el”

|
"
107,233826,https://m.media-amazon.com/images/I/51w+rcxtuRS.jpg,949192,height,40.0 centimetre,"/

40cm/15.75in

UIGL’SL/WI0r
uigg'z/uog'9

 

 
"
108,237044,https://m.media-amazon.com/images/I/616Ck9c1ZpL.jpg,478357,height,40.0 centimetre,"  
 

15,7 inch
40 cm
"
109,159135,https://m.media-amazon.com/images/I/51VVEulParL.jpg,175315,height,78.0 centimetre," 

Groe
XXL - ca. 78cm

Farbe
Pinkrosa

Material
Polystyrol, Nylon

Fullmaterial
Polystyrol
"
110,250527,https://m.media-amazon.com/images/I/416clmi8REL.jpg,864320,height,8.3 inch,"8.3 in / 21cm

 

6.3 in/ 16 cm
"
111,255687,https://m.media-amazon.com/images/I/51C4J1vt+sL.jpg,141308,height,21.0 centimetre," 
"
112,232388,https://m.media-amazon.com/images/I/615ZxjvCT7L.jpg,312608,height,50.5 inch,"27.5""

50.5""
23""

 

| Full Size 54"" }

Queen Size 60”
"
113,233616,https://m.media-amazon.com/images/I/61+Z14fwhoS.jpg,801829,height,43.3 inch," 
"
114,241062,https://m.media-amazon.com/images/I/41cqncf34sL.jpg,470067,height,6.8 inch," 
"
115,232021,https://m.media-amazon.com/images/I/51SRfBgk42L.jpg,810266,height,9.33 inch,"11

.7in

 

9.3

3in

 

 

 
"
116,225425,https://m.media-amazon.com/images/I/51Nhy19jOIL.jpg,571756,height,360.0 millimetre,"Perfect size for your kitchen

ININO9E

 
"
117,262115,https://m.media-amazon.com/images/I/51T93MFY-QL.jpg,746096,height,32.0 inch,"r
IMMERSIVE

=

(Qruct wo

=] SMART TV

RECOPLAY

SME

PUL
ed

cg) : Th

 
"
118,254860,https://m.media-amazon.com/images/I/617PTC3al2L.jpg,452717,height,9.68 inch," 

 

 

17.5""

mM A

Coat Strap dress Sweater Shirt
"
119,233307,https://m.media-amazon.com/images/I/61DOiB+xiXL.jpg,558806,height,9.5 centimetre,"9.5cm 9.5cm

 

 

 

 
"
120,197531,https://m.media-amazon.com/images/I/613h1gmpd5L.jpg,734280,depth,6.0 centimetre," 
"
121,219877,https://m.media-amazon.com/images/I/613ZPohxTCL.jpg,139652,depth,20.0 inch," 
"
122,205784,https://m.media-amazon.com/images/I/51K2xGVrw3L.jpg,365756,depth,24.0 centimetre,"12cm

 

 
"
123,192051,https://m.media-amazon.com/images/I/613SgsLJd0L.jpg,141308,depth,18.0 centimetre,"11cm

 

 

 
"
124,185936,https://m.media-amazon.com/images/I/617ZUFe2IDS.jpg,843434,depth,50.0 centimetre,"Oe)

SILICONE

 
"
125,186627,https://m.media-amazon.com/images/I/6167YNUM5lL.jpg,728778,depth,190.0 centimetre,"fea dk ODS DC BWY 1A

 

17CM

 

[) 82 7309 Tr
"
126,194093,https://m.media-amazon.com/images/I/51ACecZ9bUL.jpg,825239,depth,300.0 centimetre,"750cm

 

 

 

210cm

 
"
127,198147,https://m.media-amazon.com/images/I/61FYvXVnrbL.jpg,931247,depth,220.0 centimetre," 
"
128,188649,https://m.media-amazon.com/images/I/615XIv2FhJL.jpg,245652,depth,20.0 centimetre,"15*8*20cm

 
"
129,212857,https://m.media-amazon.com/images/I/51yyKdYEOIL.jpg,864320,depth,39.0 centimetre,"WO GL

WOLOL

 

Chest: 82cm / 32inch
Waist: 61cm / 24inch
Hip: 86cm / 34inch
"
130,200432,https://m.media-amazon.com/images/I/41KoN3woqWL.jpg,126471,depth,203.0 centimetre," 
"
131,216337,https://m.media-amazon.com/images/I/516Pg1xPeTL.jpg,208023,depth,18.0 inch," 

 

 

18 inch

22 inch
"
132,192186,https://m.media-amazon.com/images/I/51HFkgOs44L.jpg,579652,depth,30.0 centimetre,"wogy

 

30cm
"
133,207234,https://m.media-amazon.com/images/I/51Uz696FoUL.jpg,446789,depth,203.0 centimetre,"78/88 cm( 30.7/34.6"" )

100 cm( 39.4” )

 

 

 

 

 

 

 

 

 

 

200 cm( 78,7”)
100 cm z

 

 

 

 

=

20 cm( 7.9”

 

    

100 cm( 39.4” )

(7 )w>¢

(,8°6 )Wi> SZ
"
134,218219,https://m.media-amazon.com/images/I/51KOCcrpmSL.jpg,966823,depth,3.5 inch," 

 

 

4.15""
10.5cm

 
"
135,217163,https://m.media-amazon.com/images/I/51UeyfkKkvS.jpg,339467,depth,9.1 inch," 
"
136,184994,https://m.media-amazon.com/images/I/61ByWbJ5BEL.jpg,750883,depth,22.0 millimetre,"22mm

 

 
"
137,200089,https://m.media-amazon.com/images/I/515yXFBJYML.jpg,784538,depth,40.0 centimetre," 

| 40cm*60cm

tH
28cm*36cm |

    
 

a 40cm*60cm
"
138,180836,https://m.media-amazon.com/images/I/51LMww-vASL.jpg,630869,depth,18.0 centimetre,"   
    

About 19.5 cm

About 1.5 ¢
"
139,193350,https://m.media-amazon.com/images/I/615PHnjZ-ZL.jpg,132401,depth,18.5 inch,"srin health

 
"
140,140890,https://m.media-amazon.com/images/I/51NJWrrb8XL.jpg,849273,width,12.0 centimetre,"|—— UIZZ""p/woz —

PRODUCT SIZES

 

|___— 20.5em/8.07in —————_|
"
141,147033,https://m.media-amazon.com/images/I/51UEdG3qhEL.jpg,991868,width,40.0 inch," 

 

 

32 inch

 

 

 

 

 

 

AO inch

 

 

 

 

 

 

1.57 inch
"
142,156467,https://m.media-amazon.com/images/I/419NQoCpaRL.jpg,801829,width,38.0 inch,"youl 6¢

W386

96cm
38 inch

 

95cm
37 inch

You! 6L

W367
"
143,140577,https://m.media-amazon.com/images/I/51H26fBu9TL.jpg,514726,width,50.0 centimetre," 

Groe
36 x 50 cm bis 36 x
60 cm

Farbe
Flieder

Material
Baumwollmischung

Stofftyp

97% Baumwolle 3%
Elasthan
"
144,158273,https://m.media-amazon.com/images/I/41fFZEmcggL.jpg,695925,width,24.0 centimetre,"9.44in/24cm

 

 

 

9.44in/24cm
"
145,155447,https://m.media-amazon.com/images/I/61FLkOtpdML.jpg,594224,width,34.0 centimetre,"Product Size Details

Flexible Watch Pillows for Different Size Watches

29.5cm

 

 

51cm
"
146,162382,https://m.media-amazon.com/images/I/615VMNPIqCL.jpg,242256,width,70.87 inch,"11.81 in

=
-
we
So
e

 

 
"
147,142049,https://m.media-amazon.com/images/I/61ArmVUAwaL.jpg,849273,width,2.16 inch," 

SIZE SHOW

 
"
148,167896,https://m.media-amazon.com/images/I/61+aQtmW7VL.jpg,955522,width,3.5 inch,"One screen for all seeds

Grow all types of sprouts, including bean alfalfa, broccoli, mung bean and more

   
 

3.5 inch sprout cover

Can provide ideal germination space for seeds
Suitable for all jars

(If your size matches)
"
149,151015,https://m.media-amazon.com/images/I/6165GuXbarL.jpg,860821,width,17.5 centimetre," 

 

 
"
150,149830,https://m.media-amazon.com/images/I/51mkB4vIRkL.jpg,530318,width,159.0 millimetre,"a

3621

By

 
"
151,162842,https://m.media-amazon.com/images/I/51B1Q5Mdw-L.jpg,861555,width,2.0 centimetre,"13cm

 
"
152,160575,https://m.media-amazon.com/images/I/6181EPdNRRL.jpg,442321,width,39.37 inch,"eee 19.68""

29.53""

 
"
153,137097,https://m.media-amazon.com/images/I/51S+w1pccEL.jpg,932012,width,200.0 centimetre," 

Taille
100 x 200 cm

Couleur
Gris

Matériau
Papier

Type de fixation
Montage intérieur
"
154,141516,https://m.media-amazon.com/images/I/51AMSmDJK8L.jpg,184557,width,7.28 inch," 

 

7.28in
"
155,170180,https://m.media-amazon.com/images/I/41HZMVbRybS.jpg,300630,width,25.0 centimetre,"25cm

 
"
156,146425,https://m.media-amazon.com/images/I/51sk-G+H6hL.jpg,784538,width,51.0 inch,
157,152334,https://m.media-amazon.com/images/I/51chyHc0pcL.jpg,478357,width,56.0 centimetre,"60CM

[

%

40CM

65-95CM
"
158,137618,https://m.media-amazon.com/images/I/51Ytxx90h9L.jpg,521308,width,80.7 inch,"  
  
  

Co)
Seta)

 

(30.7"")
78cm

  

(31.2"")
79.24cm
"
159,168369,https://m.media-amazon.com/images/I/617yMOBTrBL.jpg,415441,width,12.2 inch," 
"
